FPS,JANK,BigJANK,Max FrameTime(ms),CPU(%),CPU0(%),CPU1(%),CPU2(%),CPU3(%),CPU4(%),CPU5(%),CPU6(%),CPU7(%),CPU0(MHz),CPU1(MHz),CPU2(MHz),CPU3(MHz),CPU4(MHz),CPU5(MHz),CPU6(MHz),CPU7(MHz),CPU(°C),GPU(%),GPU(KHz),Battery(%),Battery(°C),Battery(mA),Battery(volt)
60,0,0,16.97,39.03,29.06,30.70,33.33,33.93,32.08,39.45,36.11,79.82,1420,1420,1420,1420,1670,1670,1670,1747,54.60,41.00,-1,56,35.30,775,3.517
60,0,0,16.97,40.37,23.60,31.40,32.56,35.96,45.45,41.86,43.02,68.24,1420,1420,1420,1420,1670,1670,1670,1747,54.60,43.00,-1,56,35.30,775,3.517
59,0,0,17.00,42.36,26.89,33.04,34.23,33.62,50.00,54.39,47.83,58.93,1420,1420,1420,1420,1670,1670,1670,1516,54.60,45.00,-1,56,35.30,775,3.517
59,0,0,17.00,38.47,24.18,28.74,30.68,27.38,42.17,38.82,43.37,76.74,1420,1420,1420,1420,1670,1670,1670,1747,54.60,43.00,-1,56,35.30,707,3.517
60,0,0,17.06,41.24,33.88,33.33,31.48,35.83,38.74,36.28,38.53,81.25,1420,1420,1420,1420,1670,1670,1670,1747,55.00,41.00,-1,56,35.30,707,3.517
60,0,0,17.06,44.04,33.33,38.04,42.27,39.33,37.50,36.47,37.50,88.64,1420,1420,1420,1420,1670,1670,1670,1747,55.00,41.00,-1,56,35.30,707,3.517
59,0,0,16.90,48.06,39.09,41.53,45.76,42.48,45.45,43.12,43.24,82.88,1420,1420,1420,1420,1670,1670,1670,1747,55.40,46.00,-1,56,35.30,768,3.517
59,0,0,16.90,47.18,37.65,43.96,43.02,40.00,42.05,41.38,47.67,81.18,1420,1420,1420,1420,1670,1670,1670,1747,55.40,43.00,-1,56,35.30,768,3.517
59,0,0,17.12,46.27,37.27,38.05,45.76,39.13,37.38,38.74,41.82,89.66,1420,1420,1420,1420,1670,1670,1670,1747,55.80,46.00,-1,56,35.30,768,3.517
59,0,0,17.12,47.52,36.47,43.01,43.48,42.39,46.59,39.29,40.74,88.37,1804,1804,1804,1804,1766,1766,1766,2073,55.00,45.00,-1,56,35.30,765,3.517
60,0,0,17.02,42.12,37.39,34.45,32.76,32.74,38.74,36.70,38.39,86.21,1420,1420,1420,1420,1670,1670,1670,1747,55.80,41.00,-1,56,35.30,765,3.454
60,0,0,17.02,37.30,21.18,31.46,32.58,34.44,34.15,32.94,32.93,79.07,1420,1420,1420,1420,1670,1670,1670,844,54.60,38.00,-1,56,35.30,765,3.454
59,0,0,17.01,67.64,69.30,68.91,71.19,74.78,60.71,60.87,58.04,76.72,1420,1420,1420,1420,1670,1670,1670,1747,56.20,34.00,-1,56,35.30,722,3.454
59,0,0,17.01,51.89,40.74,46.24,49.46,50.00,55.95,52.44,49.38,73.17,1420,1420,1420,1420,1670,1670,1670,1747,56.20,43.00,-1,56,35.30,722,3.454
60,0,0,17.00,49.89,37.61,45.69,43.36,49.58,45.54,47.79,42.59,87.27,1420,1420,1420,1420,1670,1670,1670,1747,55.40,46.00,-1,56,35.30,722,3.454
60,0,0,17.00,45.53,33.33,41.11,39.77,42.05,39.53,47.13,42.53,78.16,1420,1420,1420,1420,1670,1670,1670,1747,55.80,40.00,-1,56,35.30,739,3.454
59,0,0,16.99,49.33,41.82,47.11,42.34,45.30,51.33,41.12,46.85,79.09,1420,1420,1420,1420,1670,1670,1670,1747,55.80,45.00,-1,56,35.30,739,3.454
59,0,0,16.99,47.73,43.18,43.96,44.57,44.44,52.27,40.70,45.24,67.05,1420,1420,1420,1420,1670,1670,1670,1747,55.80,42.00,-1,56,35.30,739,3.454
59,0,0,17.04,46.03,37.61,41.53,44.26,45.90,43.75,38.39,45.13,70.43,1420,1420,1420,1420,1670,1670,1670,1747,55.40,41.00,-1,56,35.30,713,3.454
59,0,0,17.04,47.63,40.00,46.67,44.58,45.88,44.05,41.46,39.02,81.48,1804,1804,1804,1804,1766,1766,1766,2073,55.00,40.00,-1,56,35.30,713,3.454
58,0,0,33.59,49.50,42.06,44.74,43.86,44.74,58.77,49.55,47.79,63.16,1420,1420,1420,1420,1670,1670,1670,1747,55.00,38.00,-1,56,35.30,713,3.454
58,0,0,33.59,49.57,41.18,48.89,47.19,47.78,52.44,45.88,44.83,68.54,1420,1420,1420,1420,1670,1670,1670,1747,56.20,42.00,-1,55,35.30,724,3.492
60,0,0,17.05,58.92,62.83,69.57,62.39,62.50,51.38,50.00,43.48,71.05,1420,1420,1420,1420,1670,1670,1670,1747,55.80,39.00,-1,55,35.30,724,3.492
60,0,0,17.05,59.38,68.54,67.82,66.67,64.37,52.81,44.32,41.57,67.44,1420,1420,1420,1420,1670,1670,1670,1747,55.00,37.00,-1,55,35.30,724,3.492
60,0,0,16.93,48.62,43.24,48.28,49.15,46.49,47.79,44.64,40.19,69.09,1420,1420,1420,1420,1670,1670,1670,1747,55.40,38.00,-1,55,35.30,717,3.492
60,0,0,16.93,51.42,47.13,44.19,47.73,46.59,54.35,45.88,48.89,75.00,1420,1420,1420,1420,1670,1670,1670,1747,56.60,43.00,-1,55,35.30,717,3.492
56,0,0,33.60,54.33,50.00,47.86,51.30,49.12,64.96,50.44,51.72,69.64,1420,1420,1420,1420,1670,1670,1670,1747,56.60,47.00,-1,55,35.30,717,3.492
56,0,0,33.60,46.19,39.33,39.76,38.82,41.46,44.19,42.05,45.45,80.95,1420,1420,1420,1420,1670,1670,1670,1747,55.80,40.00,-1,55,35.30,838,3.492
56,0,0,33.62,50.11,41.82,44.64,40.74,42.86,58.97,50.00,48.67,70.43,1420,1420,1420,1420,1766,1766,1766,1747,56.20,37.00,-1,55,35.30,838,3.492
56,0,0,33.62,48.93,37.93,41.38,44.94,39.77,58.62,50.56,52.75,67.06,1420,1420,1420,1420,1766,1766,1766,844,56.60,37.00,-1,55,35.30,838,3.492
59,0,0,16.96,45.47,40.00,42.11,40.00,36.19,50.44,42.11,41.23,71.68,1420,1420,1420,1420,1670,1670,1670,1747,54.60,40.00,-1,55,35.30,728,3.492
59,0,0,16.96,40.75,27.91,36.05,30.86,37.21,37.93,35.56,35.63,84.71,1420,1420,1420,1420,1670,1670,1670,1516,56.20,40.00,-1,55,35.30,728,3.492
59,0,0,33.59,51.99,42.86,49.58,43.36,40.37,56.67,50.43,52.54,78.95,1420,1420,1420,1420,1670,1670,1670,1747,55.00,39.00,-1,55,35.30,728,3.492
59,0,0,33.59,43.38,37.65,40.00,38.37,36.59,41.11,44.94,34.52,75.00,1420,1420,1420,1420,1670,1670,1670,1747,54.60,39.00,-1,55,35.30,688,3.492
60,0,0,16.94,49.13,43.86,48.70,46.49,46.61,48.76,44.44,41.23,72.65,1420,1420,1420,1420,1670,1670,1670,1747,54.60,37.00,-1,55,35.30,688,3.492
60,0,0,16.94,49.71,44.19,49.41,47.62,40.74,66.67,50.00,46.51,52.44,1420,1420,1420,1420,1670,1670,1670,1747,55.00,37.00,-1,55,35.30,688,3.492
59,0,0,17.03,46.05,39.82,42.61,42.11,38.32,53.04,50.42,46.15,52.54,1420,1420,1420,1420,1670,1670,1670,844,54.60,40.00,-1,55,35.30,703,3.492
59,0,0,17.03,39.80,27.59,34.12,28.40,29.76,47.25,45.56,42.70,62.64,1420,1420,1420,1420,1670,1670,1670,844,53.50,40.00,-1,55,35.30,703,3.492
59,0,0,16.99,43.89,39.66,39.29,41.59,39.82,38.94,36.75,37.50,79.31,1420,1420,1420,1420,1670,1670,1670,1747,55.00,37.00,-1,55,35.30,703,3.492
59,0,0,16.99,46.42,41.18,42.35,37.97,39.53,66.67,43.01,57.47,40.66,1420,1420,1420,1420,1670,1670,1670,844,54.30,37.00,-1,55,35.30,680,3.492
59,0,0,16.87,45.65,38.39,43.48,44.07,36.11,42.37,40.52,41.38,76.47,1420,1420,1420,1420,1670,1670,1670,1747,55.80,41.00,-1,55,35.30,680,3.492
59,0,0,16.87,47.41,40.74,42.50,44.19,40.96,47.19,42.86,42.22,79.76,1420,1420,1420,1420,1670,1670,1670,1747,55.00,41.00,-1,55,35.30,680,3.492
59,0,0,16.84,44.70,38.74,40.00,36.11,36.94,37.39,39.50,41.32,85.84,1420,1420,1420,1420,1670,1670,1670,1747,55.00,38.00,-1,55,35.30,690,3.492
59,0,0,16.84,43.53,34.83,40.70,38.82,36.36,34.48,35.96,46.15,82.56,1420,1420,1420,1420,1670,1670,1670,1747,55.00,38.00,-1,55,35.40,690,3.51
59,0,0,16.99,51.10,39.09,48.70,41.67,40.54,49.12,46.09,54.92,86.61,1420,1420,1420,1420,1670,1670,1670,1747,55.00,42.00,-1,55,35.40,690,3.51
59,0,0,16.99,49.09,39.53,45.56,40.23,40.22,52.13,50.57,48.35,79.31,1420,1420,1420,1420,1670,1670,1670,1747,55.40,51.00,-1,55,35.40,750,3.51
60,0,0,16.91,49.02,40.54,44.14,46.02,41.82,50.00,44.44,50.42,73.91,1420,1420,1420,1420,1670,1670,1670,1747,55.00,47.00,-1,55,35.40,750,3.51
60,0,0,16.91,48.83,36.14,43.02,40.48,35.37,62.22,58.89,50.00,62.35,1420,1420,1420,1420,1670,1670,1670,1747,55.40,46.00,-1,55,35.40,750,3.51
56,0,0,33.63,49.35,37.27,46.96,40.00,41.59,58.26,45.69,49.17,72.17,1420,1420,1420,1420,1670,1670,1670,1747,55.00,44.00,-1,55,35.40,753,3.51
56,0,0,33.63,48.32,36.90,41.18,43.02,41.18,73.86,64.77,59.77,28.74,1420,1420,1420,1420,1670,1670,1670,1747,55.00,46.00,-1,55,35.40,753,3.51
58,0,0,33.60,52.13,42.61,48.28,47.32,46.09,56.78,47.79,49.57,76.79,1420,1420,1420,1420,1670,1670,1670,1747,56.20,48.00,-1,55,35.40,753,3.51
58,0,0,33.60,46.84,36.90,36.90,38.82,40.23,69.77,57.61,43.82,47.73,1420,1420,1420,1420,1670,1670,1670,1747,55.40,52.00,-1,55,35.40,748,3.51
58,0,0,33.60,50.11,38.68,43.86,45.61,40.37,57.39,45.54,46.43,81.74,1420,1420,1420,1420,1670,1670,1670,1747,55.80,51.00,-1,55,35.40,748,3.51
58,0,0,33.60,48.50,37.65,44.32,45.45,41.11,70.93,55.06,54.12,40.23,1420,1420,1420,1420,1670,1670,1670,1747,55.80,53.00,-1,55,35.40,748,3.51
59,0,0,16.90,48.61,42.98,42.86,44.92,37.96,45.95,43.64,49.57,81.58,1420,1420,1420,1420,1670,1670,1670,1747,56.20,54.00,-1,55,35.40,738,3.51
59,0,0,16.90,46.64,35.29,41.86,43.18,38.82,42.05,40.45,49.44,81.40,1420,1420,1420,1420,1670,1670,1670,1747,55.40,54.00,-1,55,35.40,738,3.51
59,0,0,16.89,47.36,38.18,43.97,41.23,41.23,42.74,44.54,42.98,83.19,1420,1420,1420,1420,1670,1670,1670,1747,55.00,53.00,-1,55,35.40,738,3.51
59,0,0,16.89,45.54,33.75,41.46,37.97,38.27,47.56,40.24,40.91,81.18,1420,1420,1420,1420,1670,1670,1670,1747,55.00,49.00,-1,55,35.40,731,3.51
55,1,0,50.38,50.77,38.32,43.86,46.09,40.18,64.41,55.17,53.04,61.54,1420,1420,1420,1420,1670,1670,1670,1747,56.20,46.00,-1,55,35.40,731,3.51
55,1,0,50.38,47.71,37.65,37.50,43.02,39.53,56.47,53.49,50.00,66.28,1420,1420,1420,1420,1766,1766,1766,844,55.80,49.00,-1,55,35.40,731,3.51
58,0,0,33.61,48.79,38.94,42.61,38.18,44.83,54.46,55.26,55.45,59.29,1420,1420,1420,1420,1670,1670,1670,1747,55.80,53.00,-1,55,35.40,798,3.51
58,0,0,33.61,50.57,29.76,43.82,37.21,42.05,82.02,65.56,57.14,48.31,1420,1420,1420,1420,1670,1670,1670,1747,56.60,53.00,-1,55,35.40,798,3.51
56,0,0,33.60,49.33,34.55,41.96,40.54,39.64,66.37,58.77,51.33,60.53,1420,1420,1420,1420,1670,1670,1670,1747,56.60,49.00,-1,55,35.40,798,3.51
56,0,0,33.60,50.79,37.35,43.68,43.68,42.86,61.18,52.75,58.24,63.95,1804,1804,1804,1804,1766,1766,1766,2073,57.00,44.00,-1,55,35.40,746,3.51
58,0,0,33.66,51.01,40.00,46.43,41.67,40.91,56.36,57.52,57.52,69.91,1420,1420,1420,1420,1670,1670,1670,1747,56.20,44.00,-1,55,35.40,746,3.51
58,0,0,33.66,51.20,40.00,42.35,43.53,44.32,61.22,48.28,49.44,74.73,1420,1420,1420,1420,1766,1766,1766,844,56.20,52.00,-1,55,35.40,746,3.485
55,0,0,33.64,61.36,46.30,52.10,45.95,49.11,78.95,76.79,75.63,65.22,1420,1420,1420,1420,1670,1670,1670,1747,56.60,41.00,-1,55,35.40,996,3.485
55,0,0,33.64,47.70,35.29,41.38,38.10,35.37,52.27,47.19,56.67,70.45,1420,1420,1420,1420,1766,1766,1766,844,56.60,48.00,-1,55,35.40,996,3.485
58,0,0,33.56,48.46,37.39,40.87,41.96,39.82,48.67,52.14,51.28,76.99,1420,1420,1420,1420,1670,1670,1670,1747,57.00,45.00,-1,55,35.40,996,3.485
58,0,0,33.56,50.07,40.74,44.05,43.37,43.53,54.12,54.02,47.13,72.73,1420,1420,1420,1420,1670,1670,1670,1747,56.60,44.00,-1,55,35.40,969,3.485
60,0,0,16.92,47.49,37.61,41.28,44.14,39.29,42.24,43.86,44.74,85.71,1420,1420,1420,1420,1670,1670,1670,1747,55.80,39.00,-1,55,35.40,969,3.485
60,0,0,16.92,42.78,29.41,36.90,32.50,40.66,44.44,38.46,37.50,80.68,1420,1420,1420,1420,1670,1670,1670,1747,55.40,39.00,-1,55,35.40,969,3.485
60,0,0,16.86,50.98,41.28,47.75,44.64,47.75,48.36,45.30,48.28,83.04,1420,1420,1420,1420,1670,1670,1670,1747,56.60,38.00,-1,55,35.40,706,3.485
60,0,0,16.86,48.05,42.35,39.02,44.05,40.48,62.64,47.19,49.46,60.47,1420,1420,1420,1420,1766,1766,1766,844,55.80,36.00,-1,55,35.40,706,3.485
60,0,0,16.87,46.88,34.29,47.01,42.59,42.98,59.46,47.27,47.79,53.10,1420,1420,1420,1420,1670,1670,1670,1747,55.00,42.00,-1,55,35.40,706,3.485
60,0,0,16.87,45.99,37.35,41.46,37.50,42.70,42.35,40.23,38.82,86.05,1420,1420,1420,1420,1670,1670,1670,1747,55.80,40.00,-1,55,35.40,712,3.485
60,0,0,16.88,50.34,45.54,48.65,45.87,39.42,49.57,46.61,48.70,77.68,1420,1420,1420,1420,1670,1670,1670,1747,56.20,37.00,-1,54,35.40,712,3.452
60,0,0,16.88,45.64,31.71,41.67,44.83,43.02,45.88,44.32,36.78,75.00,1420,1420,1420,1420,1670,1670,1670,1747,55.00,39.00,-1,54,35.40,712,3.452
59,0,0,16.88,43.99,37.38,38.32,44.35,37.61,41.82,33.64,37.96,83.19,1420,1420,1420,1420,1670,1670,1670,1747,56.20,41.00,-1,54,35.40,706,3.452
59,0,0,16.88,49.35,36.90,42.86,46.59,47.62,60.00,46.51,47.67,61.11,1420,1420,1420,1420,1766,1766,1766,1747,56.20,41.00,-1,54,35.40,706,3.452
56,0,0,33.62,50.51,40.00,43.12,41.51,47.79,54.39,48.31,51.82,76.58,1420,1420,1420,1420,1766,1766,1766,1747,56.60,44.00,-1,54,35.40,706,3.452
56,0,0,33.62,48.85,41.38,41.38,44.71,41.86,52.87,55.17,50.00,63.64,1420,1420,1420,1420,1766,1766,1766,844,56.60,43.00,-1,54,35.40,909,3.452
57,0,0,33.61,49.77,40.74,42.06,41.28,44.14,55.75,51.38,52.59,67.86,1420,1420,1420,1420,1670,1670,1670,1747,57.00,45.00,-1,54,35.40,909,3.452
57,0,0,33.61,45.32,30.95,41.38,38.55,35.71,57.65,47.19,55.42,56.18,1420,1420,1420,1420,1766,1766,1766,1516,55.00,41.00,-1,54,35.40,909,3.452
59,0,0,33.65,42.49,27.27,36.94,33.64,35.96,51.67,32.73,46.90,72.32,1804,1804,1804,1804,1766,1766,1766,2073,55.00,36.00,-1,54,35.40,736,3.452
59,0,0,33.65,40.27,28.05,31.71,33.33,28.40,48.86,51.19,36.47,64.29,1420,1420,1420,1420,1670,1670,1670,1747,55.80,37.00,-1,54,35.40,736,3.452
57,0,0,33.58,41.57,29.63,32.08,34.29,36.04,60.91,46.36,50.93,42.86,1804,1804,1804,1804,1766,1766,1766,2073,55.80,39.00,-1,54,35.40,736,3.452
57,0,0,33.58,39.06,24.14,32.58,30.68,30.23,45.45,27.91,40.22,80.00,1420,1420,1420,1420,1670,1670,1670,960,55.00,36.00,-1,54,35.40,700,3.452
53,0,0,33.68,37.17,23.81,29.25,29.13,30.36,47.37,33.94,26.92,71.82,1420,1420,1420,1420,1670,1670,1670,1747,55.40,34.00,-1,54,35.40,700,3.452
53,0,0,33.68,40.20,25.30,28.75,34.48,29.07,36.14,37.65,44.94,82.76,1420,1420,1420,1420,1670,1670,1670,1747,55.40,37.00,-1,54,35.40,700,3.452
59,0,0,33.57,45.40,34.23,42.02,44.35,43.80,47.01,38.39,37.84,77.19,1420,1420,1420,1420,1670,1670,1670,1747,55.40,41.00,-1,54,35.40,678,3.452
59,0,0,33.57,46.33,40.96,40.00,47.67,44.83,40.51,36.14,35.00,82.14,1420,1420,1420,1420,1670,1670,1670,1747,54.30,41.00,-1,54,35.40,678,3.452
58,0,0,33.72,43.47,32.08,40.35,46.30,41.23,40.35,35.14,36.70,75.93,1420,1420,1420,1420,1670,1670,1670,1747,54.30,38.00,-1,54,35.40,678,3.452
58,0,0,33.72,44.13,31.25,32.93,44.44,39.08,39.08,40.23,43.53,81.11,1420,1420,1420,1420,1670,1670,1670,1747,55.00,36.00,-1,54,35.40,667,3.452
60,0,0,16.94,45.30,40.91,42.98,46.15,34.91,41.23,37.93,42.61,76.32,1420,1420,1420,1420,1670,1670,1670,1747,55.00,40.00,-1,54,35.40,667,3.452
60,0,0,16.94,44.33,35.80,35.71,44.19,40.91,45.88,36.59,42.86,71.95,1420,1420,1420,1420,1670,1670,1670,1747,54.30,40.00,-1,54,35.40,667,3.452
59,0,0,16.91,45.74,37.38,38.74,42.34,39.64,43.75,41.74,38.94,83.04,1420,1420,1420,1420,1670,1670,1670,1747,55.00,43.00,-1,54,35.40,717,3.452
59,0,0,16.91,49.10,38.27,40.51,47.73,40.00,51.19,50.57,41.77,79.52,1420,1420,1420,1420,1670,1670,1670,1747,55.40,48.00,-1,54,35.40,717,3.452
60,0,0,16.89,48.52,40.19,46.28,48.70,39.81,39.62,42.59,44.86,87.04,1420,1420,1420,1420,1670,1670,1670,1747,55.80,52.00,-1,54,35.50,717,3.477
60,0,0,16.89,46.37,34.57,38.37,47.31,38.10,43.53,45.00,41.25,81.93,1420,1420,1420,1420,1670,1670,1670,1747,55.40,52.00,-1,54,35.50,733,3.477
59,0,0,16.88,49.67,39.81,45.22,46.43,45.54,42.11,45.54,43.75,89.38,1420,1420,1420,1420,1670,1670,1670,1747,56.20,52.00,-1,54,35.50,733,3.477
59,0,0,16.88,48.81,39.02,38.82,43.37,40.48,51.22,49.41,47.62,77.91,1420,1420,1420,1420,1670,1670,1670,1747,55.80,53.00,-1,54,35.50,733,3.477
60,0,0,16.85,48.94,40.54,40.54,43.93,43.24,55.75,49.57,40.71,77.88,1420,1420,1420,1420,1670,1670,1670,1747,55.80,52.00,-1,54,35.50,731,3.477
60,0,0,16.85,46.06,30.86,38.64,48.35,39.53,44.19,44.19,42.53,80.00,1420,1420,1420,1420,1670,1670,1670,1747,55.00,54.00,-1,54,35.50,731,3.477
60,0,0,16.94,47.60,33.66,42.48,46.90,38.68,42.20,47.75,47.71,78.57,1420,1420,1420,1420,1670,1670,1670,1747,55.40,54.00,-1,54,35.50,731,3.477
60,0,0,16.94,46.15,37.04,38.27,43.37,40.70,38.37,40.70,45.88,83.91,1420,1420,1420,1420,1670,1670,1670,1747,55.00,54.00,-1,54,35.50,732,3.477
60,0,0,16.88,45.90,33.33,39.47,42.34,42.34,52.17,45.87,40.35,70.80,1420,1420,1420,1420,1670,1670,1670,1747,55.00,53.00,-1,54,35.50,732,3.477
60,0,0,16.88,46.09,32.50,40.70,43.53,39.02,47.67,38.55,45.35,78.82,1420,1420,1420,1420,1670,1670,1670,1747,55.80,52.00,-1,54,35.50,732,3.477
60,0,0,16.96,50.40,41.12,43.24,49.56,47.75,46.90,47.75,42.59,83.93,1420,1420,1420,1420,1670,1670,1670,1747,55.80,53.00,-1,54,35.50,720,3.477
60,0,0,16.96,46.37,30.00,37.65,43.68,39.08,44.32,44.19,46.51,82.76,1420,1420,1420,1420,1670,1670,1670,1747,55.40,54.00,-1,54,35.50,720,3.477
59,0,0,16.97,48.90,40.18,42.86,41.44,46.15,49.11,43.36,43.86,85.22,1804,1804,1804,1804,1766,1766,1766,2073,56.60,53.00,-1,54,35.50,720,3.477
59,0,0,16.97,45.04,35.37,37.80,40.48,36.71,43.04,42.17,45.00,78.57,1420,1420,1420,1420,1670,1670,1670,1747,55.40,53.00,-1,54,35.50,743,3.477
57,0,0,33.62,49.04,37.04,41.07,43.75,40.95,50.00,49.55,45.45,84.07,1420,1420,1420,1420,1670,1670,1670,1747,55.80,53.00,-1,54,35.50,743,3.477
57,0,0,33.62,48.70,37.80,39.02,46.15,41.86,47.13,47.19,51.72,77.65,1420,1420,1420,1420,1670,1670,1670,1747,56.20,55.00,-1,54,35.50,743,3.477
59,0,0,33.61,50.89,40.54,41.59,45.61,46.96,46.79,52.68,51.35,80.70,1420,1420,1420,1420,1670,1670,1670,1747,55.80,51.00,-1,54,35.50,733,3.477
59,0,0,33.61,47.79,32.93,42.05,40.00,40.51,46.43,49.44,50.57,80.00,1420,1420,1420,1420,1670,1670,1670,1747,54.60,53.00,-1,54,35.50,733,3.477
60,0,0,16.88,47.34,33.64,37.96,39.09,45.87,56.52,46.36,46.02,71.17,1420,1420,1420,1420,1670,1670,1670,1747,56.60,53.00,-1,54,35.50,733,3.477
60,0,0,16.88,48.67,34.57,42.35,44.94,45.88,42.35,46.99,48.86,82.14,1420,1420,1420,1420,1670,1670,1670,1747,57.00,54.00,-1,54,35.50,731,3.477
57,0,0,33.67,50.45,39.81,41.96,42.06,43.24,56.88,53.15,54.95,71.05,1420,1420,1420,1420,1670,1670,1670,1747,56.20,51.00,-1,54,35.50,731,3.477
57,0,0,33.67,49.78,40.24,37.65,42.70,45.98,64.37,58.02,47.62,60.71,1420,1420,1420,1420,1670,1670,1670,1747,55.80,52.00,-1,54,35.50,731,3.477
59,0,0,33.59,48.72,33.65,41.82,41.59,47.86,47.83,44.25,43.48,87.83,1420,1420,1420,1420,1670,1670,1670,1747,56.60,53.00,-1,54,35.50,744,3.481
59,0,0,33.59,46.52,38.27,37.80,39.29,42.17,40.00,41.98,47.73,86.42,1420,1420,1420,1420,1670,1670,1670,1747,56.20,53.00,-1,54,35.50,744,3.481
60,0,0,16.95,47.18,35.85,36.19,40.00,42.73,46.09,47.37,41.96,85.09,1420,1420,1420,1420,1670,1670,1670,1747,55.80,52.00,-1,54,35.50,744,3.481
60,0,0,16.95,41.85,26.83,37.93,30.77,39.08,38.10,33.73,40.24,84.88,1420,1420,1420,1420,1670,1670,1670,1747,55.80,55.00,-1,54,35.50,737,3.481
60,0,0,16.90,47.32,35.58,41.96,38.94,44.55,46.49,44.25,42.98,82.61,1420,1420,1420,1420,1670,1670,1670,1747,55.80,56.00,-1,54,35.50,737,3.481
60,0,0,16.90,45.79,35.80,41.67,39.02,43.53,38.37,38.82,45.98,84.52,1420,1420,1420,1420,1670,1670,1670,1747,55.00,50.00,-1,54,35.50,737,3.481
60,0,0,17.03,45.31,33.02,33.98,36.27,44.55,45.61,41.96,42.48,81.42,1420,1420,1420,1420,1670,1670,1670,1747,55.80,47.00,-1,54,35.50,713,3.481
60,0,0,17.03,47.63,32.10,34.52,38.55,40.70,58.62,47.62,46.99,78.16,1420,1420,1420,1420,1670,1670,1670,1747,55.80,45.00,-1,54,35.50,713,3.481
57,0,0,33.65,44.58,38.74,37.38,35.51,46.49,50.45,37.27,35.71,75.00,1420,1420,1420,1420,1670,1670,1670,1747,56.20,47.00,-1,54,35.50,713,3.481
57,0,0,33.65,43.46,34.57,36.59,38.82,41.18,41.67,36.47,34.52,83.33,1420,1420,1420,1420,1766,1766,1766,844,55.00,40.00,-1,54,35.50,717,3.481
59,0,0,16.97,45.01,34.29,37.96,38.32,44.14,47.41,41.23,35.51,79.65,1420,1420,1420,1420,1670,1670,1670,1747,55.00,39.00,-1,54,35.50,717,3.481
59,0,0,16.97,43.99,34.52,37.50,36.59,42.86,37.80,36.47,40.48,82.76,1420,1420,1420,1420,1670,1670,1670,1747,55.00,38.00,-1,54,35.50,717,3.481
60,0,0,17.18,50.00,42.86,51.38,47.32,50.91,41.44,40.52,45.05,83.18,1420,1420,1420,1420,1670,1670,1670,1747,55.80,38.00,-1,53,35.50,721,3.487
60,0,0,17.18,43.95,35.37,40.48,39.29,42.86,41.76,30.95,35.80,81.82,1420,1420,1420,1420,1670,1670,1670,1747,53.90,38.00,-1,53,35.50,721,3.487
