FPS,JANK,BigJANK,Max FrameTime(ms),CPU(%),CPU0(%),CPU1(%),CPU2(%),CPU3(%),CPU4(%),CPU5(%),CPU6(%),CPU7(%),CPU0(MHz),CPU1(MHz),CPU2(MHz),CPU3(MHz),CPU4(MHz),CPU5(MHz),CPU6(MHz),CPU7(MHz),CPU(°C),GPU(%),GPU(KHz),Battery(%),Battery(°C),Battery(mA),Battery(volt)
51,0,0,50.37,48.84,38.75,36.00,36.36,38.27,57.65,46.99,59.04,73.17,1420,1420,1420,1420,1670,1670,1670,1747,56.20,43.00,-1,49,35.70,1010,3.317
58,0,0,33.58,51.83,42.48,43.93,41.96,42.20,59.13,58.26,53.45,72.41,1420,1420,1420,1420,1670,1670,1670,1747,57.70,51.00,-1,49,35.70,801,3.317
58,0,0,33.58,48.22,40.70,38.55,34.57,34.18,57.95,64.71,57.47,55.29,1420,1420,1420,1420,1670,1670,1670,1747,57.00,51.00,-1,49,35.70,801,3.317
59,0,0,16.92,45.85,34.86,35.92,35.51,31.13,42.86,45.76,49.14,90.18,1420,1420,1420,1420,1670,1670,1670,1747,57.40,53.00,-1,49,35.70,801,3.317
59,0,0,16.92,49.42,38.37,42.35,39.29,40.00,47.67,48.89,47.62,89.53,1420,1420,1420,1420,1670,1670,1670,1747,57.00,53.00,-1,49,35.70,762,3.317
59,0,0,16.94,48.37,35.85,44.34,41.90,42.73,42.37,42.74,45.30,89.57,1420,1420,1420,1420,1670,1670,1670,1747,57.00,50.00,-1,49,35.70,762,3.317
59,0,0,16.94,49.93,45.78,46.99,45.00,50.59,42.22,41.57,40.48,88.24,1420,1420,1420,1420,1670,1670,1670,1747,57.00,50.00,-1,49,35.70,762,3.317
58,0,0,33.60,64.26,72.97,73.08,70.59,64.49,53.51,50.93,46.23,81.65,1420,1420,1420,1420,1670,1670,1670,1747,58.50,51.00,-1,48,35.80,899,3.261
58,0,0,33.60,73.83,92.22,94.44,87.78,91.11,66.29,68.48,55.91,38.89,1420,1420,1420,1420,1670,1670,1670,1747,57.70,55.00,-1,48,35.80,899,3.261
60,0,0,16.98,47.34,40.00,40.95,41.35,41.51,42.86,41.38,40.71,86.73,1420,1420,1420,1420,1670,1670,1670,1747,57.40,50.00,-1,48,35.80,899,3.261
60,0,0,16.98,47.72,37.65,39.51,40.74,44.19,47.19,37.35,44.94,88.37,1420,1420,1420,1420,1670,1670,1670,1747,56.60,54.00,-1,48,35.80,983,3.261
59,0,0,16.93,48.87,35.78,38.83,39.42,42.34,52.10,46.15,48.65,88.18,1420,1420,1420,1420,1670,1670,1670,1747,57.40,52.00,-1,48,35.80,983,3.261
59,0,0,16.93,51.02,42.35,34.18,44.44,38.55,54.55,58.43,56.52,77.53,1420,1420,1420,1420,1766,1766,1766,2073,58.10,54.00,-1,48,35.80,983,3.261
60,0,0,16.90,48.66,37.27,43.52,39.05,37.50,52.14,49.15,50.43,75.86,1420,1420,1420,1420,1670,1670,1670,1747,57.70,54.00,-1,48,35.80,813,3.261
60,0,0,16.90,49.78,45.24,43.04,49.38,40.00,65.52,52.94,54.12,45.24,1420,1420,1420,1420,1670,1670,1670,1747,57.00,56.00,-1,48,35.80,813,3.261
60,0,0,16.89,56.20,62.83,52.43,57.14,61.47,40.00,43.86,44.14,86.61,1420,1420,1420,1420,1670,1670,1670,1747,57.70,58.00,-1,48,35.80,813,3.261
60,0,0,16.89,50.36,39.51,44.05,43.53,46.59,44.83,47.19,50.57,87.50,1420,1420,1420,1420,1670,1670,1670,1747,57.00,56.00,-1,48,35.80,817,3.261
60,0,0,16.86,47.91,36.11,38.68,37.62,38.53,46.55,47.41,47.41,86.84,1420,1420,1420,1420,1670,1670,1670,1747,57.40,57.00,-1,48,35.80,817,3.261
60,0,0,16.86,50.15,40.23,41.86,37.97,36.90,56.67,51.14,52.87,80.46,1420,1420,1420,1420,1670,1670,1670,1747,57.40,56.00,-1,48,35.80,817,3.261
60,0,0,17.19,43.49,29.63,32.08,31.07,36.04,49.12,43.75,45.22,79.65,1420,1420,1420,1420,1670,1670,1670,1747,57.40,54.00,-1,48,35.80,851,3.261
60,0,0,17.19,39.28,26.14,25.00,26.25,23.81,48.35,37.36,40.22,84.09,1420,1420,1420,1420,1670,1670,1670,1747,57.40,55.00,-1,48,35.80,851,3.261
59,0,0,16.97,47.40,34.82,39.45,38.68,41.82,46.22,44.17,47.37,85.59,1420,1420,1420,1420,1670,1670,1670,1747,57.40,55.00,-1,48,35.80,851,3.261
59,0,0,16.97,43.45,33.33,32.91,34.57,31.25,38.64,44.57,43.68,86.21,1420,1420,1420,1420,1670,1670,1670,1305,55.40,54.00,-1,48,35.80,744,3.261
59,0,0,17.06,46.58,34.51,31.37,38.53,32.41,50.00,55.86,48.65,80.00,1420,1420,1420,1420,1670,1670,1670,1747,57.40,55.00,-1,48,35.80,744,3.261
59,0,0,17.06,45.34,27.06,28.57,25.64,31.40,57.47,57.95,52.33,75.28,1420,1420,1420,1420,1670,1670,1670,1747,55.40,54.00,-1,48,35.80,744,3.261
60,0,0,16.96,37.19,29.57,24.76,27.36,27.93,37.93,38.94,34.78,74.14,1420,1420,1420,1420,1670,1670,1670,1747,55.80,54.00,-1,48,35.80,741,3.261
60,0,0,16.96,38.38,23.26,30.49,31.65,32.56,52.94,48.28,36.36,51.76,1420,1420,1420,1420,1670,1670,1670,1747,55.80,54.00,-1,48,35.80,741,3.261
60,0,0,16.90,39.87,25.45,32.41,36.11,31.53,41.74,39.32,37.39,75.68,1420,1420,1420,1420,1670,1670,1670,1747,56.20,53.00,-1,48,35.80,741,3.261
60,0,0,16.90,45.45,33.73,31.08,42.68,40.74,51.72,38.64,44.32,76.74,1420,1420,1420,1420,1670,1670,1670,1747,56.20,53.00,-1,48,35.80,724,3.261
60,0,0,16.87,47.51,44.54,38.32,42.59,45.05,43.75,42.86,41.88,81.20,1420,1420,1420,1420,1670,1670,1670,1747,56.60,53.00,-1,48,35.90,724,3.455
60,0,0,16.87,46.19,34.57,39.51,40.24,38.27,46.43,40.96,43.68,81.18,1420,1420,1420,1420,1670,1670,1670,1747,56.20,54.00,-1,48,35.90,724,3.455
59,0,0,16.89,45.10,38.94,35.58,37.25,41.07,46.55,42.24,42.24,78.26,1420,1420,1420,1420,1670,1670,1670,844,56.20,53.00,-1,48,35.90,810,3.455
59,0,0,16.89,44.91,39.53,32.47,39.29,37.80,50.00,38.82,41.86,76.83,1420,1420,1420,1420,1670,1670,1670,1747,56.20,53.00,-1,48,35.90,810,3.455
59,0,0,16.84,46.63,35.71,39.09,37.86,40.00,45.76,45.76,47.90,78.18,1420,1420,1420,1420,1670,1670,1670,1747,56.20,54.00,-1,48,35.90,810,3.455
59,0,0,16.84,57.18,60.98,63.29,67.07,61.90,42.05,42.39,42.70,82.76,1420,1420,1420,1420,1670,1670,1670,1747,56.20,55.00,-1,48,35.90,750,3.455
59,0,0,16.87,51.56,47.79,53.70,50.46,53.98,41.59,46.09,41.59,75.00,1420,1420,1420,1420,1670,1670,1670,1747,56.20,56.00,-1,48,35.90,750,3.455
59,0,0,16.87,43.56,36.78,36.59,37.97,33.75,42.86,45.35,40.00,73.56,1420,1420,1420,1420,1670,1670,1670,1747,55.40,53.00,-1,48,35.90,750,3.455
59,0,0,16.93,44.86,38.39,37.50,41.12,40.74,46.96,45.45,43.22,67.26,1420,1420,1420,1420,1670,1670,1670,1747,55.80,53.00,-1,48,35.90,725,3.455
59,0,0,16.93,44.61,40.91,30.77,40.51,32.89,45.98,47.19,40.00,73.86,1420,1420,1420,1420,1670,1670,1670,1747,56.20,53.00,-1,48,35.90,725,3.455
59,0,0,16.89,49.56,39.29,41.51,40.00,39.45,48.74,50.88,48.33,86.09,1420,1420,1420,1420,1670,1670,1670,1747,57.00,54.00,-1,48,35.90,725,3.455
59,0,0,16.89,40.62,27.38,31.71,30.86,29.27,39.13,45.56,46.59,72.62,1420,1420,1420,1420,1670,1670,1670,1747,55.40,54.00,-1,48,35.90,752,3.455
59,0,0,17.05,43.54,32.43,34.23,36.94,33.64,39.13,45.22,47.50,79.65,1420,1420,1420,1420,1670,1670,1670,1747,55.80,54.00,-1,48,35.90,752,3.455
59,0,0,17.05,43.22,32.05,31.65,34.18,34.18,42.22,41.86,41.38,85.54,1420,1420,1420,1420,1670,1670,1670,1747,56.20,53.00,-1,48,35.90,752,3.455
60,0,0,16.90,42.97,32.73,30.56,31.13,34.55,40.35,41.96,42.02,84.35,1420,1420,1420,1420,1670,1670,1670,1747,55.40,55.00,-1,48,35.90,890,3.455
60,0,0,16.90,47.91,37.65,43.53,40.51,42.35,50.54,46.32,40.91,84.88,1420,1420,1420,1420,1670,1670,1670,1747,56.20,54.00,-1,48,35.90,890,3.455
59,0,0,16.88,48.05,41.07,35.29,36.27,41.90,48.28,44.55,48.72,87.27,1420,1420,1420,1420,1670,1670,1670,1747,57.00,53.00,-1,48,35.90,890,3.455
59,0,0,16.88,48.87,38.20,40.00,42.35,36.47,43.18,49.46,48.89,89.89,1420,1420,1420,1420,1670,1670,1670,1747,56.60,54.00,-1,48,35.90,833,3.455
60,0,0,18.68,49.94,42.59,43.40,43.69,49.09,41.96,43.97,46.55,87.50,1420,1420,1420,1420,1670,1670,1670,1747,56.60,54.00,-1,48,35.90,833,3.455
60,0,0,18.68,44.96,37.65,34.57,40.00,33.33,38.82,44.19,42.53,86.21,1420,1420,1420,1420,1670,1670,1670,1747,55.40,53.00,-1,48,35.90,833,3.455
60,0,0,16.90,42.73,38.79,30.77,30.00,38.89,44.64,38.18,42.86,75.68,1420,1420,1420,1420,1670,1670,1670,1747,57.00,50.00,-1,48,35.90,720,3.455
60,0,0,16.90,44.87,37.21,34.57,37.04,38.55,48.19,46.43,43.02,73.56,1420,1420,1420,1420,1670,1670,1670,1747,56.20,49.00,-1,48,35.90,720,3.455
60,0,0,16.93,49.49,42.73,39.05,48.65,43.52,43.24,45.95,46.55,84.68,1420,1420,1420,1420,1670,1670,1670,1747,57.40,51.00,-1,47,35.90,720,3.441
60,0,0,16.93,47.95,44.44,37.80,37.80,40.24,43.68,40.23,48.31,89.66,1420,1420,1420,1420,1670,1670,1670,1747,56.60,51.00,-1,47,35.90,760,3.441
58,0,0,33.60,47.68,43.86,38.10,33.66,39.22,50.86,45.22,52.59,74.34,1420,1420,1420,1420,1670,1670,1670,1747,56.60,52.00,-1,47,35.90,760,3.441
58,0,0,33.60,45.08,37.50,34.18,36.14,38.55,39.08,38.46,47.25,88.10,1420,1420,1420,1420,1670,1670,1670,1747,56.20,51.00,-1,47,35.90,760,3.441
60,0,0,16.97,45.30,38.32,36.45,36.45,36.45,49.15,39.32,41.53,83.33,1420,1420,1420,1420,1670,1670,1670,1747,56.60,50.00,-1,47,35.90,729,3.441
60,0,0,16.97,44.97,37.35,34.57,31.17,37.80,48.89,40.00,43.82,84.88,1420,1420,1420,1420,1670,1670,1670,1747,56.20,53.00,-1,47,35.90,729,3.441
60,0,0,17.07,47.09,44.74,42.06,36.79,39.81,38.39,40.00,43.70,88.50,1420,1420,1420,1420,1670,1670,1670,1747,56.60,51.00,-1,47,35.90,729,3.441
60,0,0,17.07,42.82,30.86,31.17,33.73,35.71,38.89,45.56,39.33,85.88,1420,1420,1420,1420,1670,1670,1670,1747,55.80,52.00,-1,47,35.90,735,3.441
60,0,0,16.99,48.44,42.73,43.64,44.04,45.05,45.69,43.48,43.10,80.00,1420,1420,1420,1420,1670,1670,1670,1747,56.60,48.00,-1,47,35.90,735,3.441
60,0,0,16.99,42.69,40.00,29.11,32.91,35.29,43.90,39.53,42.35,74.42,1420,1420,1420,1420,1670,1670,1670,1747,55.80,50.00,-1,47,35.90,735,3.441
60,0,0,16.88,42.76,36.79,33.98,32.69,40.19,37.72,36.84,39.45,85.32,1420,1420,1420,1420,1670,1670,1670,1747,55.40,50.00,-1,47,35.90,717,3.441
60,0,0,16.88,43.00,36.78,32.91,35.80,39.53,38.82,38.64,38.10,82.35,1420,1420,1420,1420,1670,1670,1670,1747,55.00,50.00,-1,47,35.90,717,3.441
59,0,0,17.07,47.19,38.74,34.31,33.96,40.19,48.21,46.85,48.67,84.07,1420,1420,1420,1420,1670,1670,1670,1747,56.20,51.00,-1,47,35.90,717,3.441
59,0,0,17.07,41.88,34.94,28.95,30.77,34.18,36.90,38.82,41.18,86.90,1420,1420,1420,1420,1670,1670,1670,1747,56.60,52.00,-1,47,35.90,741,3.441
59,0,0,16.93,45.07,37.04,36.19,35.92,41.44,39.45,43.10,42.73,83.78,1420,1420,1420,1420,1670,1670,1670,1747,56.20,52.00,-1,47,35.90,741,3.441
59,0,0,16.93,52.46,53.33,52.50,43.75,48.19,45.35,40.23,49.44,86.90,1420,1420,1420,1420,1670,1670,1670,1747,56.20,52.00,-1,47,35.90,741,3.441
60,0,0,16.95,43.38,36.04,32.38,33.98,37.04,35.19,42.11,40.18,87.61,1420,1420,1420,1420,1670,1670,1670,1747,55.80,53.00,-1,47,35.90,756,3.441
60,0,0,16.95,47.04,39.02,35.44,35.80,40.00,42.53,43.02,45.45,90.00,1420,1420,1420,1420,1670,1670,1670,1747,57.00,52.00,-1,47,35.90,756,3.441
60,0,0,16.92,45.21,42.98,33.98,37.74,37.38,39.82,39.45,41.07,88.07,1420,1420,1420,1420,1670,1670,1670,1747,56.60,51.00,-1,47,35.90,756,3.441
60,0,0,16.92,40.63,31.33,26.32,31.33,31.33,38.37,36.59,40.70,87.06,1420,1420,1420,1420,1670,1670,1670,1747,56.20,51.00,-1,47,35.90,732,3.441
60,0,0,17.00,46.26,41.23,36.63,40.00,40.37,42.98,41.28,39.62,87.39,1420,1420,1420,1420,1670,1670,1670,1747,56.60,51.00,-1,47,35.90,732,3.441
60,0,0,17.00,45.02,34.94,34.15,31.25,40.00,47.73,41.38,42.86,88.24,1420,1420,1420,1420,1670,1670,1670,1747,56.20,52.00,-1,47,35.90,732,3.441
59,0,0,17.03,50.06,43.64,39.42,38.83,43.40,50.00,47.71,47.22,86.49,1420,1420,1420,1420,1670,1670,1670,1747,56.20,53.00,-1,47,35.90,736,3.432
59,0,0,17.03,36.42,29.41,23.46,22.22,23.46,34.88,32.93,32.53,87.36,1420,1420,1420,1420,1670,1670,1670,1747,56.60,53.00,-1,47,35.90,736,3.432
59,0,0,33.65,49.57,47.90,42.11,42.34,46.02,48.28,45.00,46.28,78.81,1420,1420,1420,1420,1670,1670,1670,1747,56.60,50.00,-1,47,35.90,736,3.432
59,0,0,33.65,48.17,53.75,43.42,41.33,42.31,40.00,37.18,45.78,81.01,1420,1420,1420,1420,1670,1670,1670,1747,55.40,50.00,-1,47,35.90,753,3.432
59,0,0,33.62,47.05,41.59,34.91,40.91,41.67,50.44,44.35,44.83,78.26,1420,1420,1420,1420,1670,1670,1670,1747,56.60,49.00,-1,47,35.90,753,3.432
59,0,0,33.62,48.45,40.48,32.47,31.17,38.46,54.22,55.42,51.81,77.38,1420,1420,1420,1420,1766,1766,1766,1632,57.00,46.00,-1,47,35.90,753,3.432
59,0,0,16.87,48.79,44.44,41.18,41.75,46.79,56.64,50.00,42.59,65.18,1420,1420,1420,1420,1670,1670,1670,1747,57.00,52.00,-1,46,35.80,903,3.294
59,0,0,16.87,45.34,36.47,34.52,39.76,39.53,62.35,57.30,52.27,40.23,1420,1420,1420,1420,1670,1670,1670,1747,57.00,52.00,-1,46,35.80,903,3.294
59,0,0,16.89,47.42,40.18,39.22,38.89,40.74,43.48,40.71,49.57,84.48,1420,1420,1420,1420,1670,1670,1670,1747,57.00,52.00,-1,46,35.80,903,3.294
59,0,0,16.89,44.76,36.90,37.18,35.00,35.80,39.51,41.38,42.35,89.02,1420,1420,1420,1420,1670,1670,1670,1747,57.00,54.00,-1,46,35.80,761,3.294
60,0,0,16.96,45.32,35.51,38.32,37.86,42.34,39.29,40.00,44.14,85.71,1420,1420,1420,1420,1670,1670,1670,1747,57.00,52.00,-1,46,35.80,761,3.294
60,0,0,16.96,44.15,32.18,36.71,34.18,36.14,38.82,39.76,43.68,86.36,1420,1420,1420,1420,1670,1670,1670,1747,56.20,54.00,-1,46,35.80,761,3.294
59,0,0,16.89,46.32,36.28,39.05,38.32,46.96,41.67,43.75,37.74,82.35,1420,1420,1420,1420,1670,1670,1670,1747,56.20,54.00,-1,46,35.80,747,3.294
59,0,0,16.89,45.21,36.05,37.97,34.52,40.00,42.53,44.83,43.37,81.61,1420,1420,1420,1420,1670,1670,1670,1747,56.20,50.00,-1,46,35.80,747,3.294
59,0,0,16.98,46.31,37.17,41.90,35.92,43.24,52.63,45.54,38.39,74.11,1420,1420,1420,1420,1670,1670,1670,1747,56.20,49.00,-1,46,35.80,747,3.294
59,0,0,16.98,42.26,34.12,35.80,28.57,35.37,51.16,40.70,39.29,71.43,1420,1420,1420,1420,1670,1670,1670,1632,55.40,50.00,-1,46,35.80,731,3.294
60,0,0,16.89,44.27,40.00,39.42,31.68,35.24,42.34,37.72,42.86,82.30,1420,1420,1420,1420,1670,1670,1670,1747,55.80,51.00,-1,46,35.80,731,3.294
60,0,0,16.89,43.05,37.93,37.18,35.00,36.25,48.78,36.14,44.19,68.60,1420,1420,1420,1420,1670,1670,1670,1747,56.60,49.00,-1,46,35.80,731,3.294
60,0,0,16.90,44.23,35.85,37.14,37.61,35.85,42.59,42.61,44.14,77.78,1420,1420,1420,1420,1670,1670,1670,1747,57.00,53.00,-1,46,35.80,733,3.294
60,0,0,16.90,44.64,37.21,35.06,33.75,36.59,44.05,44.71,47.73,73.26,1420,1420,1420,1420,1670,1670,1670,1747,56.60,53.00,-1,46,35.80,733,3.294
60,0,0,16.87,46.80,38.10,41.67,37.04,44.95,47.79,41.82,41.96,80.53,1420,1420,1420,1420,1670,1670,1670,1747,57.00,53.00,-1,46,35.80,733,3.294
60,0,0,16.87,41.51,31.25,30.14,28.38,31.17,43.53,40.00,39.53,81.93,1420,1420,1420,1420,1670,1670,1670,1747,56.60,54.00,-1,46,35.80,759,3.294
59,0,0,16.94,44.42,33.03,39.05,35.85,36.79,50.88,46.49,42.11,70.43,1420,1420,1420,1420,1670,1670,1670,1516,55.80,53.00,-1,46,35.80,759,3.294
59,0,0,16.94,43.45,31.65,33.77,29.33,37.97,46.43,46.91,43.21,71.26,1420,1420,1420,1420,1670,1670,1670,1747,57.00,54.00,-1,46,35.80,759,3.294
56,1,0,50.40,43.95,34.58,37.14,34.31,36.45,60.71,42.61,49.56,55.56,1420,1420,1420,1420,1670,1670,1670,1516,55.80,51.00,-1,46,35.80,744,3.294
56,1,0,50.40,41.36,35.80,35.90,38.55,34.18,46.51,43.04,39.02,56.47,1420,1420,1420,1420,1670,1670,1670,1747,56.60,52.00,-1,46,35.80,744,3.294
60,0,0,16.92,44.25,37.50,38.46,34.95,38.83,45.45,39.81,39.64,76.11,1420,1420,1420,1420,1670,1670,1670,1747,56.20,53.00,-1,46,35.80,744,3.294
60,0,0,16.92,44.07,32.10,34.21,34.57,35.37,43.48,43.33,40.23,88.37,1420,1420,1420,1420,1670,1670,1670,1747,56.20,55.00,-1,46,35.80,746,3.294
59,0,0,17.08,45.89,34.58,36.63,34.65,42.59,41.74,45.13,47.83,79.13,1420,1420,1420,1420,1670,1670,1670,1747,56.20,56.00,-1,46,35.80,746,3.443
59,0,0,17.08,43.80,30.77,33.33,34.57,34.94,42.05,40.70,46.59,84.71,1420,1420,1420,1420,1670,1670,1670,1747,56.60,57.00,-1,46,35.80,746,3.443
59,0,0,16.92,45.39,31.43,40.74,37.50,41.44,44.25,46.02,45.30,75.68,1420,1420,1420,1420,1670,1670,1670,1747,56.20,57.00,-1,46,35.80,757,3.443
59,0,0,16.92,45.00,36.47,36.36,32.91,41.46,52.38,46.51,48.24,68.18,1420,1420,1420,1420,1670,1670,1670,1747,56.20,56.00,-1,46,35.80,757,3.443
60,0,0,16.89,45.26,37.50,38.00,38.89,38.10,41.44,41.07,45.54,77.27,1420,1420,1420,1420,1670,1670,1670,1747,56.60,56.00,-1,46,35.80,757,3.443
60,0,0,16.89,44.73,26.03,40.96,31.17,37.97,47.78,43.53,46.51,80.72,1420,1420,1420,1420,1670,1670,1670,1747,56.60,57.00,-1,46,35.80,764,3.443
58,0,0,33.60,45.17,33.02,32.04,32.04,39.25,54.39,49.55,47.71,69.83,1420,1420,1420,1420,1670,1670,1670,1747,57.00,55.00,-1,46,35.80,764,3.443
58,0,0,33.60,44.36,33.33,35.53,30.77,35.44,54.88,45.78,50.59,66.28,1420,1420,1420,1420,1766,1766,1766,1747,56.20,58.00,-1,46,35.80,764,3.443
60,0,0,16.93,49.45,42.24,40.74,40.37,40.54,71.93,54.31,55.56,49.12,1420,1420,1420,1420,1670,1670,1670,1747,56.20,56.00,-1,46,35.80,787,3.443
60,0,0,16.93,47.16,34.67,37.84,37.84,36.00,50.00,47.56,51.19,75.90,1420,1420,1420,1420,1670,1670,1670,844,56.60,57.00,-1,46,35.80,787,3.443
60,0,0,17.09,40.21,32.11,26.26,26.67,32.41,50.00,47.83,45.05,58.26,1420,1420,1420,1420,1670,1670,1670,1747,56.60,58.00,-1,46,35.80,787,3.443
60,0,0,17.09,39.81,26.58,32.47,24.32,31.65,40.00,32.53,42.86,82.35,1420,1420,1420,1420,1670,1670,1670,1747,56.60,56.00,-1,46,35.80,747,3.443
60,0,0,16.89,39.95,29.52,31.00,23.71,31.73,44.04,44.55,41.82,70.64,1420,1420,1420,1420,1670,1670,1670,1747,55.80,57.00,-1,46,35.80,747,3.443
60,0,0,16.89,41.59,23.75,32.93,33.33,36.47,43.82,43.18,42.70,75.29,1420,1420,1420,1420,1670,1670,1670,1747,55.40,57.00,-1,46,35.80,747,3.443
59,0,0,16.89,36.19,22.02,29.81,28.04,27.36,34.58,33.04,36.11,78.38,1420,1420,1420,1420,1670,1670,1670,1747,55.80,56.00,-1,46,35.80,725,3.443
59,0,0,16.89,35.57,19.23,28.21,22.37,29.63,32.50,37.04,37.80,72.62,1420,1420,1420,1420,1670,1670,1670,1747,55.00,57.00,-1,46,35.80,725,3.443
60,0,0,16.94,37.18,23.76,26.47,27.27,27.78,39.45,41.44,42.59,66.36,1420,1420,1420,1420,1670,1670,1670,1747,55.00,56.00,-1,46,35.80,725,3.443
60,0,0,16.94,44.78,29.63,32.47,31.65,36.25,63.64,50.00,47.62,62.50,1420,1420,1420,1420,1670,1670,1670,844,55.80,52.00,-1,46,35.80,713,3.443
57,0,0,50.38,46.61,38.68,34.95,34.95,33.66,59.65,51.33,44.55,67.52,1420,1420,1420,1420,1670,1670,1670,1747,57.00,56.00,-1,46,35.80,713,3.443
57,0,0,50.38,47.88,39.33,37.18,33.33,41.67,51.19,48.15,52.33,80.46,1420,1420,1420,1420,1766,1766,1766,844,56.60,62.00,-1,46,35.80,713,3.443
60,0,0,16.99,51.15,38.89,40.00,41.12,47.22,62.39,60.00,61.61,53.64,1420,1420,1420,1420,1670,1670,1670,1747,57.70,63.00,-1,46,35.80,813,3.443
60,0,0,16.99,47.20,35.71,30.77,32.91,37.18,59.55,55.17,51.81,72.41,1420,1420,1420,1420,1670,1670,1670,1747,57.40,62.00,-1,46,35.80,813,3.443
57,0,0,33.62,49.70,37.74,36.63,38.61,39.00,64.49,56.25,60.00,60.55,1420,1420,1420,1420,1766,1766,1766,1747,57.40,62.00,-1,46,35.80,813,3.443
57,0,0,33.62,49.33,36.25,38.27,33.33,41.86,52.38,52.33,62.79,71.11,1420,1420,1420,1420,1670,1670,1670,1632,57.40,61.00,-1,45,35.80,1119,3.268
54,0,0,33.71,51.16,44.04,37.86,41.90,42.45,60.71,51.38,50.00,81.58,1420,1420,1420,1420,1766,1766,1766,1747,58.90,60.00,-1,45,35.80,1119,3.268
54,0,0,33.71,47.83,30.67,35.90,29.58,37.80,69.88,61.90,63.53,45.35,1420,1420,1420,1420,1670,1670,1670,1747,56.60,67.00,-1,45,35.80,1119,3.268
56,1,0,67.19,36.18,21.57,25.51,22.22,31.73,57.27,36.70,35.78,55.75,1420,1420,1420,1420,1670,1670,1670,1747,55.80,54.00,-1,45,35.80,823,3.268
56,1,0,67.19,30.87,17.28,27.71,25.93,26.83,48.24,28.05,29.89,40.96,1420,1420,1420,1420,1670,1670,1670,1747,55.40,54.00,-1,45,35.80,823,3.268
48,2,1,100.78,31.22,16.67,24.00,23.47,24.51,37.38,35.71,33.65,50.00,1804,1804,1804,1804,1766,1766,1766,2073,56.20,34.00,-1,45,35.80,823,3.268
48,2,1,100.78,44.55,23.17,23.38,23.75,22.97,67.82,60.00,56.98,73.86,1420,1420,1420,1420,1670,1670,1670,1747,57.40,34.00,-1,45,35.80,673,3.268
53,1,0,67.17,46.59,25.71,24.74,26.73,35.85,65.77,61.32,57.66,67.83,1420,1420,1420,1420,1670,1670,1670,1747,55.80,25.00,-1,45,35.80,673,3.268
53,1,0,67.17,32.73,20.51,25.32,24.39,22.50,40.91,43.02,40.48,43.37,1420,1420,1420,1420,1670,1670,1670,1632,55.00,29.00,-1,45,35.80,673,3.268
59,0,0,16.88,34.00,26.17,23.76,26.04,28.30,53.57,35.09,26.85,50.00,1804,1804,1804,1804,1766,1766,1766,2073,55.00,31.00,-1,45,35.80,746,3.268
59,0,0,16.88,29.03,16.67,15.58,16.88,19.23,35.63,29.41,28.74,61.63,1420,1420,1420,1420,1670,1670,1670,844,53.50,29.00,-1,45,35.80,746,3.268